"","x"
"1",-9.95351306304405
"2",-1.56799087354819
"3",11.8064161148602
"4",3.82887288005128
"5",-12.5017601527551
"6",-12.5017601527551
"7",-9.06213377828725
"8",1.89744763871913
"9",1.89744763871913
"10",8.00819963077956
"11",-12.5017601527551
"12",11.7940534270322
"13",-11.4537235389512
"14",8.00819963077956
"15",1.89744763871913
"16",5.9494555988953
"17",11.7940534270322
"18",8.5139903196176
"19",5.9494555988953
"20",-13.1235925781587
"21",11.7940534270322
"22",10.4057659532448
"23",-13.1235925781587
"24",-9.06213377828725
"25",10.4057659532448
"26",11.8064161148602
"27",-11.4537235389512
"28",8.00819963077956
"29",0
"30",5.9494555988953
"31",-13.1235925781587
"32",0
"33",2.14182727515747
"34",10.4057659532448
"35",-9.06213377828725
"36",10.4057659532448
"37",-9.06213377828725
"38",-9.06213377828725
"39",-13.1235925781587
"40",-6.56475452669806
"41",2.14182727515747
"42",2.14182727515747
"43",-1.56799087354819
"44",3.82887288005128
"45",-3.24121380133704
"46",-11.4537235389512
"47",10.7481123515951
"48",-3.24121380133704
"49",5.9494555988953
"50",-9.06213377828725
"51",5.9494555988953
"52",-11.4537235389512
"53",-9.06213377828725
"54",11.7940534270322
"55",11.7940534270322
"56",2.14182727515747
"57",8.5139903196176
"58",-9.06213377828725
"59",3.82887288005128
"60",-9.06213377828725
"61",1.89744763871913
"62",-1.56799087354819
"63",8.5139903196176
"64",8.00819963077956
"65",-1.56799087354819
"66",-3.24121380133704
"67",-11.4537235389512
"68",11.7940534270322
"69",-1.56799087354819
"70",5.9494555988953
"71",1.89744763871913
"72",-1.56799087354819
"73",-12.5017601527551
"74",3.82887288005128
"75",1.89744763871913
"76",10.4057659532448
"77",8.00819963077956
"78",5.9494555988953
"79",-9.06213377828725
"80",10.7481123515951
"81",8.5139903196176
"82",-13.1235925781587
"83",11.7940534270322
"84",10.7481123515951
"85",-9.06213377828725
"86",1.89744763871913
"87",-1.56799087354819
"88",11.7940534270322
"89",-9.46097823313652
"90",-9.06213377828725
"91",-13.1235925781587
"92",-11.4537235389512
"93",1.89744763871913
"94",1.83551935596354
"95",5.9494555988953
"96",10.4057659532448
"97",11.8064161148602
"98",11.8064161148602
"99",5.9494555988953
"100",-3.24121380133704
"101",-12.5017601527551
"102",1.83551935596354
"103",10.4057659532448
"104",10.7481123515951
"105",10.7481123515951
"106",11.7940534270322
"107",-12.5017601527551
"108",-13.1235925781587
"109",-1.56799087354819
"110",10.7481123515951
"111",11.7940534270322
"112",3.82887288005128
"113",11.7940534270322
"114",-12.5017601527551
"115",-1.56799087354819
"116",-11.4537235389512
"117",1.89744763871913
"118",8.5139903196176
"119",1.89744763871913
"120",-9.06213377828725
"121",1.89744763871913
"122",-9.06213377828725
"123",-13.1235925781587
"124",-11.4537235389512
"125",-6.56475452669806
"126",-13.1235925781587
"127",1.89744763871913
"128",10.4057659532448
"129",3.82887288005128
"130",-11.4537235389512
"131",10.4057659532448
"132",10.4057659532448
"133",11.7940534270322
"134",11.7940534270322
"135",-1.56799087354819
"136",1.89744763871913
"137",11.7940534270322
"138",3.82887288005128
"139",-11.4537235389512
"140",10.7481123515951
"141",-9.06213377828725
"142",-9.06213377828725
"143",10.4057659532448
"144",11.8064161148602
"145",8.5139903196176
"146",-11.4537235389512
"147",8.00819963077956
"148",-1.56799087354819
"149",-9.06213377828725
"150",-11.4537235389512
"151",10.4057659532448
"152",0
"153",0
"154",0
"155",11.7940534270322
"156",10.7481123515951
"157",-9.46097823313652
"158",3.82887288005128
"159",8.00819963077956
"160",-9.06213377828725
"161",-9.06213377828725
"162",-9.06213377828725
"163",-1.56799087354819
"164",-3.24121380133704
"165",10.4057659532448
"166",2.14182727515747
"167",-9.06213377828725
"168",-9.46097823313652
"169",-1.56799087354819
"170",-13.1235925781587
"171",1.89744763871913
"172",3.82887288005128
"173",1.89744763871913
"174",-11.4537235389512
"175",-1.56799087354819
"176",-1.56799087354819
"177",3.82887288005128
"178",2.14182727515747
"179",10.4057659532448
"180",10.7481123515951
"181",-1.56799087354819
"182",8.5139903196176
"183",10.7481123515951
"184",-13.1235925781587
"185",1.83551935596354
"186",-1.56799087354819
"187",5.9494555988953
"188",-13.1235925781587
"189",11.8064161148602
"190",11.7940534270322
"191",-12.5017601527551
"192",-11.4537235389512
"193",-1.56799087354819
"194",5.9494555988953
"195",11.7940534270322
"196",-11.4537235389512
"197",1.89744763871913
"198",10.7481123515951
"199",11.7940534270322
"200",-1.56799087354819
"201",-1.56799087354819
"202",5.9494555988953
"203",10.4057659532448
"204",-11.4537235389512
"205",11.8064161148602
"206",-13.1235925781587
"207",-11.4537235389512
"208",-3.24121380133704
"209",1.89744763871913
"210",1.89744763871913
"211",5.9494555988953
"212",-1.56799087354819
"213",8.00819963077956
"214",1.89744763871913
"215",5.9494555988953
"216",8.00819963077956
"217",-1.56799087354819
"218",-9.06213377828725
"219",3.82887288005128
"220",-12.5017601527551
"221",11.7940534270322
"222",10.7481123515951
"223",11.7940534270322
"224",-1.56799087354819
"225",10.7481123515951
"226",-9.06213377828725
"227",10.7481123515951
"228",1.89744763871913
"229",-12.5017601527551
"230",-11.4537235389512
"231",-9.06213377828725
"232",1.89744763871913
"233",1.89744763871913
"234",-1.56799087354819
"235",5.9494555988953
"236",-11.4537235389512
"237",11.7940534270322
"238",2.14182727515747
"239",10.4057659532448
"240",-12.5017601527551
"241",-9.06213377828725
"242",10.7481123515951
"243",-13.1235925781587
"244",-13.1235925781587
"245",8.00819963077956
"246",5.9494555988953
"247",11.8064161148602
"248",8.00819963077956
