"","x"
"1",-10.7730172657735
"2",-7.61027351173995
"3",-0.426090441663028
"4",3.65908319254318
"5",-4.96641383711771
"6",-4.96641383711771
"7",-5.45619714424273
"8",12.7184310404351
"9",12.7184310404351
"10",6.98159511561035
"11",-4.96641383711771
"12",-3.12982026464322
"13",-9.72806396683828
"14",6.98159511561035
"15",12.7184310404351
"16",7.02773585572203
"17",-3.12982026464322
"18",-2.23202381920852
"19",7.02773585572203
"20",-5.25207720103022
"21",-3.12982026464322
"22",-6.95340853652652
"23",-5.25207720103022
"24",-5.45619714424273
"25",-6.95340853652652
"26",-0.426090441663028
"27",-9.72806396683828
"28",6.98159511561035
"29",0
"30",7.02773585572203
"31",-5.25207720103022
"32",0
"33",19.6275029412908
"34",-6.95340853652652
"35",-5.45619714424273
"36",-6.95340853652652
"37",-5.45619714424273
"38",-5.45619714424273
"39",-5.25207720103022
"40",1.78566790534354
"41",19.6275029412908
"42",19.6275029412908
"43",-7.61027351173995
"44",3.65908319254318
"45",4.5553731717374
"46",-9.72806396683828
"47",5.69790013436091
"48",4.5553731717374
"49",7.02773585572203
"50",-5.45619714424273
"51",7.02773585572203
"52",-9.72806396683828
"53",-5.45619714424273
"54",-3.12982026464322
"55",-3.12982026464322
"56",19.6275029412908
"57",-2.23202381920852
"58",-5.45619714424273
"59",3.65908319254318
"60",-5.45619714424273
"61",12.7184310404351
"62",-7.61027351173995
"63",-2.23202381920852
"64",6.98159511561035
"65",-7.61027351173995
"66",4.5553731717374
"67",-9.72806396683828
"68",-3.12982026464322
"69",-7.61027351173995
"70",7.02773585572203
"71",12.7184310404351
"72",-7.61027351173995
"73",-4.96641383711771
"74",3.65908319254318
"75",12.7184310404351
"76",-6.95340853652652
"77",6.98159511561035
"78",7.02773585572203
"79",-5.45619714424273
"80",5.69790013436091
"81",-2.23202381920852
"82",-5.25207720103022
"83",-3.12982026464322
"84",5.69790013436091
"85",-5.45619714424273
"86",12.7184310404351
"87",-7.61027351173995
"88",-3.12982026464322
"89",-2.82423993642128
"90",-5.45619714424273
"91",-5.25207720103022
"92",-9.72806396683828
"93",12.7184310404351
"94",-2.70166343183844
"95",7.02773585572203
"96",-6.95340853652652
"97",-0.426090441663028
"98",-0.426090441663028
"99",7.02773585572203
"100",4.5553731717374
"101",-4.96641383711771
"102",-2.70166343183844
"103",-6.95340853652652
"104",5.69790013436091
"105",5.69790013436091
"106",-3.12982026464322
"107",-4.96641383711771
"108",-5.25207720103022
"109",-7.61027351173995
"110",5.69790013436091
