"","x"
"1",-10.7730172657735
"2",-7.61027351173995
"3",-0.426090441663028
"4",3.65908319254318
"5",19.6275029412908
"6",-4.96641383711771
"7",-5.45619714424273
"8",12.7184310404351
"9",12.7184310404351
"10",6.98159511561035
"11",-2.82423993642128
"12",-3.12982026464322
"13",-10.7730172657735
"14",6.98159511561035
"15",12.7184310404351
"16",3.65908319254318
"17",-3.12982026464322
"18",-7.61027351173995
"19",-6.95340853652652
"20",-7.61027351173995
"21",-3.12982026464322
"22",-6.95340853652652
"23",-9.72806396683828
"24",-5.45619714424273
"25",-6.95340853652652
"26",-7.61027351173995
"27",-9.72806396683828
"28",-3.12982026464322
"29",-7.61027351173995
"30",-3.12982026464322
"31",-9.72806396683828
"32",19.6275029412908
"33",5.69790013436091
"34",5.69790013436091
"35",-5.45619714424273
"36",-6.95340853652652
"37",-5.45619714424273
"38",-5.45619714424273
"39",-5.45619714424273
"40",-7.61027351173995
"41",19.6275029412908
"42",19.6275029412908
"43",-7.61027351173995
"44",-5.45619714424273
"45",4.5553731717374
"46",-9.72806396683828
"47",5.69790013436091
"48",3.65908319254318
"49",-7.61027351173995
"50",-0.426090441663028
"51",-6.95340853652652
"52",-7.61027351173995
"53",-9.72806396683828
"54",-3.12982026464322
"55",12.7184310404351
"56",7.02773585572203
"57",-3.12982026464322
"58",-5.25207720103022
"59",-3.12982026464322
"60",-5.45619714424273
"61",-7.61027351173995
"62",-7.61027351173995
"63",-2.23202381920852
"64",6.98159511561035
"65",1.78566790534354
"66",4.5553731717374
"67",-3.12982026464322
"68",-6.95340853652652
"69",-7.61027351173995
"70",-3.12982026464322
"71",12.7184310404351
"72",-7.61027351173995
"73",-4.96641383711771
"74",3.65908319254318
"75",12.7184310404351
"76",-6.95340853652652
"77",-5.25207720103022
"78",7.02773585572203
"79",19.6275029412908
"80",-6.95340853652652
"81",-10.7730172657735
"82",-9.72806396683828
"83",-3.12982026464322
"84",5.69790013436091
"85",-9.72806396683828
"86",12.7184310404351
"87",-7.61027351173995
"88",5.69790013436091
"89",4.5553731717374
"90",-5.45619714424273
"91",-5.25207720103022
"92",-9.72806396683828
"93",12.7184310404351
"94",-2.70166343183844
"95",7.02773585572203
"96",-6.95340853652652
"97",-0.426090441663028
"98",-0.426090441663028
"99",-2.70166343183844
"100",4.5553731717374
"101",-4.96641383711771
"102",12.7184310404351
"103",-6.95340853652652
"104",3.65908319254318
"105",5.69790013436091
"106",-6.95340853652652
"107",-9.72806396683828
"108",-5.45619714424273
"109",-7.61027351173995
