"","x"
"1",-4.96470354012126
"2",4.64452721269101
"3",-0.649664569662528
"4",1.85734407302712
"5",-1.26391629117319
"6",-1.26391629117319
"7",2.72400556200725
"8",4.63210578060241
"9",4.63210578060241
"10",-0.607789571501297
"11",-1.26391629117319
"12",0.97412559144365
"13",8.34774170347961
"14",-0.607789571501297
"15",4.63210578060241
"16",3.8842479151539
"17",0.97412559144365
"18",-2.09856265926692
"19",3.8842479151539
"20",1.29459698624823
"21",0.97412559144365
"22",1.36268760289406
"23",1.29459698624823
"24",2.72400556200725
"25",1.36268760289406
"26",-0.649664569662528
"27",8.34774170347961
"28",-0.607789571501297
"29",0
"30",3.8842479151539
"31",1.29459698624823
"32",0
"33",0.564838570915133
"34",1.36268760289406
"35",2.72400556200725
"36",1.36268760289406
"37",2.72400556200725
"38",2.72400556200725
"39",1.29459698624823
"40",-5.00519192276008
"41",0.564838570915133
"42",0.564838570915133
"43",4.64452721269101
"44",1.85734407302712
"45",-3.42859748339563
"46",8.34774170347961
"47",-0.166885295267605
"48",-3.42859748339563
"49",3.8842479151539
"50",2.72400556200725
"51",3.8842479151539
"52",8.34774170347961
"53",2.72400556200725
"54",0.97412559144365
"55",0.97412559144365
"56",0.564838570915133
"57",-2.09856265926692
"58",2.72400556200725
"59",1.85734407302712
"60",2.72400556200725
"61",4.63210578060241
"62",4.64452721269101
"63",-2.09856265926692
"64",-0.607789571501297
"65",4.64452721269101
"66",-3.42859748339563
"67",8.34774170347961
"68",0.97412559144365
"69",4.64452721269101
"70",3.8842479151539
"71",4.63210578060241
"72",4.64452721269101
"73",-1.26391629117319
"74",1.85734407302712
"75",4.63210578060241
"76",1.36268760289406
"77",-0.607789571501297
"78",3.8842479151539
"79",2.72400556200725
"80",-0.166885295267605
"81",-2.09856265926692
"82",1.29459698624823
"83",0.97412559144365
"84",-0.166885295267605
"85",2.72400556200725
"86",4.63210578060241
"87",4.64452721269101
"88",0.97412559144365
"89",-6.61762134912344
"90",2.72400556200725
"91",1.29459698624823
"92",8.34774170347961
"93",4.63210578060241
"94",-5.48328831619041
"95",3.8842479151539
"96",1.36268760289406
"97",-0.649664569662528
"98",-0.649664569662528
"99",3.8842479151539
"100",-3.42859748339563
"101",-1.26391629117319
"102",-5.48328831619041
"103",1.36268760289406
"104",-0.166885295267605
"105",-0.166885295267605
"106",0.97412559144365
"107",-1.26391629117319
"108",1.29459698624823
"109",4.64452721269101
"110",-0.166885295267605
"111",0.97412559144365
"112",1.85734407302712
"113",0.97412559144365
"114",-1.26391629117319
"115",4.64452721269101
"116",8.34774170347961
"117",4.63210578060241
"118",-2.09856265926692
"119",4.63210578060241
"120",2.72400556200725
"121",4.63210578060241
"122",2.72400556200725
"123",1.29459698624823
"124",8.34774170347961
"125",-5.00519192276008
"126",1.29459698624823
"127",4.63210578060241
"128",1.36268760289406
"129",1.85734407302712
"130",8.34774170347961
"131",1.36268760289406
"132",1.36268760289406
"133",0.97412559144365
"134",0.97412559144365
"135",4.64452721269101
"136",4.63210578060241
"137",0.97412559144365
"138",1.85734407302712
"139",8.34774170347961
"140",-0.166885295267605
"141",2.72400556200725
"142",2.72400556200725
"143",1.36268760289406
"144",-0.649664569662528
"145",-2.09856265926692
"146",8.34774170347961
"147",-0.607789571501297
"148",4.64452721269101
"149",2.72400556200725
"150",8.34774170347961
"151",1.36268760289406
"152",0
"153",0
"154",0
"155",0.97412559144365
"156",-0.166885295267605
"157",-6.61762134912344
"158",1.85734407302712
"159",-0.607789571501297
"160",2.72400556200725
"161",2.72400556200725
"162",2.72400556200725
"163",4.64452721269101
"164",-3.42859748339563
"165",1.36268760289406
"166",0.564838570915133
"167",2.72400556200725
"168",-6.61762134912344
"169",4.64452721269101
"170",1.29459698624823
"171",4.63210578060241
"172",1.85734407302712
"173",4.63210578060241
"174",8.34774170347961
"175",4.64452721269101
"176",4.64452721269101
"177",1.85734407302712
"178",0.564838570915133
"179",1.36268760289406
"180",-0.166885295267605
"181",4.64452721269101
"182",-2.09856265926692
"183",-0.166885295267605
"184",1.29459698624823
"185",-5.48328831619041
"186",4.64452721269101
"187",3.8842479151539
"188",1.29459698624823
"189",-0.649664569662528
"190",0.97412559144365
"191",-1.26391629117319
"192",8.34774170347961
"193",4.64452721269101
"194",3.8842479151539
"195",0.97412559144365
"196",8.34774170347961
"197",4.63210578060241
"198",-0.166885295267605
"199",0.97412559144365
"200",4.64452721269101
"201",4.64452721269101
"202",3.8842479151539
"203",1.36268760289406
"204",8.34774170347961
"205",-0.649664569662528
"206",1.29459698624823
"207",8.34774170347961
"208",-3.42859748339563
"209",4.63210578060241
"210",4.63210578060241
"211",3.8842479151539
"212",4.64452721269101
"213",-0.607789571501297
"214",4.63210578060241
"215",3.8842479151539
"216",-0.607789571501297
"217",4.64452721269101
"218",2.72400556200725
"219",1.85734407302712
"220",-1.26391629117319
"221",0.97412559144365
"222",-0.166885295267605
"223",0.97412559144365
"224",4.64452721269101
"225",-0.166885295267605
"226",2.72400556200725
"227",-0.166885295267605
"228",4.63210578060241
"229",-1.26391629117319
"230",8.34774170347961
"231",2.72400556200725
"232",4.63210578060241
"233",4.63210578060241
"234",4.64452721269101
"235",3.8842479151539
"236",8.34774170347961
"237",0.97412559144365
"238",0.564838570915133
"239",1.36268760289406
"240",-1.26391629117319
"241",2.72400556200725
"242",-0.166885295267605
"243",1.29459698624823
"244",1.29459698624823
"245",-0.607789571501297
"246",3.8842479151539
"247",-0.649664569662528
"248",-0.607789571501297
