"","x"
"1",-1.62335472237914
"2",-0.699170110076694
"3",-0.0893969558650044
"4",1.23626032592156
"5",1.2989048754382
"6",-0.212437435481524
"7",-0.490621159039603
"8",2.20109007206886
"9",0.81107062832257
"10",0.629092516210081
"11",-0.234910948846236
"12",-0.524689407928194
"13",-0.814602200395107
"14",0.809267315617822
"15",1.23711611199343
"16",0.00952765074843778
"17",-0.322827008831945
"18",-1.11395959383227
"19",-0.967078381899985
"20",-3.33035357545561
"21",-0.260598383328464
"22",-0.94734828935868
"23",-1.13393524338424
"24",-0.258159505083619
"25",-1.12750760673129
"26",-1.08415534371016
"27",-0.903697746678504
"28",-0.331114816984964
"29",-2.35979477412612
"30",-0.273075024953205
"31",-0.82904340027302
"32",1.90133464169313
"33",0.427966528152037
"34",0.946975695337797
"35",-0.688904011271532
"36",-1.00120997107004
"37",-2.35360940951667
"38",-0.305065706166068
"39",-0.249590401437039
"40",-0.94334044558931
"41",0.903292538329801
"42",0.692467139786201
"43",-0.815250011317873
"44",-0.449701625689395
"45",0.739630935648347
"46",-0.627484900176429
"47",0.632356454116905
"48",0.455863418174651
"49",-0.573316870734131
"50",0.478888487346999
"51",-0.974247381515337
"52",-0.698673776593755
"53",-0.942472281149932
"54",-0.867189373749006
"55",2.38311854335038
"56",0.837422986116616
"57",-0.852700998720353
"58",0.120864023146704
"59",-0.324214976373763
"60",-0.160493552141826
"61",-1.33452347067925
"62",-0.486682144048349
"63",0.0275419528666111
"64",0.463678756134078
"65",1.0223179693434
"66",0.611857368826347
"67",-1.47294006262757
"68",-2.821360132809
"69",-1.06565822854118
"70",-0.89216325876836
"71",0.331847392733245
"72",-0.362341668067038
"73",-0.747464720473084
"74",0.233322156415634
"75",0.34298426059423
"76",-0.499383018700333
"77",-0.597782551322331
"78",0.397621501366634
"79",1.23889863504177
"80",-0.627790076258862
"81",-0.553696037845888
"82",-0.531722240029207
"83",-9.50858859719664e-05
"84",0.704434125436371
"85",-0.875888835133864
"86",0.475354805493561
"87",-0.753375424467514
"88",0.638333353439351
"89",0.729177462860272
"90",-0.363501241432647
"91",0.185056749269426
"92",-1.22043860998689
"93",0.319603904460212
"94",-0.211319508046558
"95",0.320808626839115
"96",-0.263313342762915
"97",-0.0775885636603024
"98",-0.127011033508064
"99",-0.225477490709416
"100",0.945307085341018
"101",-0.269297967720841
"102",1.65455791323521
"103",-0.34749422248266
"104",-0.117746988310789
"105",0.19485755355605
"106",-0.51550989965109
"107",-1.06848067390422
"108",-0.246794425212642
"109",-0.984359543094692
"110",0.0244290710505577
"111",-0.170522912880192
"112",-0.0873311671808301
"113",-0.799342371761417
"114",0.0542244703726945
"115",-0.300712897816689
"116",-0.890665078897155
"117",-0.761859341362176
"118",-0.240265454726339
"119",0.416623409187891
"120",-0.333802001608849
"121",-0.618355822233518
"122",-1.15089348972766
"123",0.044848500334756
"124",-0.377618512449569
"125",0.124372415000783
"126",-0.471767053329841
"127",0.265154172128682
"128",-0.268050457705595
"129",0.0544418045076036
"130",-0.515066154973264
"131",-0.573935843481119
"132",-0.668614054874973
"133",-0.280631611443281
"134",-0.541057252635808
"135",-0.698320928478963
"136",0.566088714121071
"137",-0.246445492639354
"138",0.634410486811795
"139",-0.426351385998082
"140",-0.733014158891833
"141",-0.362757893807987
"142",-0.438068858572436
"143",-0.395800485324259
"144",0.0537033671780389
"145",-0.0801415637902014
"146",1.88814924781164
"147",-0.51500704238141
"148",-0.660079333845705
"149",-0.654442109853426
"150",-1.04922444010501
"151",-1.42687030137357
"152",1.38792799177399
"153",-4.53102723731865
"154",2.6508205285719
"155",1.88247477083967
"156",-1.16120238010366
"157",0.15937671956927
"158",-0.906055298668433
"159",0.547371515707174
"160",-0.18671034023895
"161",-0.285624039880102
"162",0.0792238909770307
"163",-0.330460943643673
"164",0.389841554058035
"165",-0.369080352153386
"166",0.382513452518
"167",-0.35463950730276
"168",-0.240646707888326
"169",-0.447068050599952
"170",-0.402479128125416
"171",0.434836614350801
"172",0.316478371229942
"173",0.532148098362837
"174",-0.662532340723964
"175",0.259133864484019
"176",-0.586560413722125
"177",0.0577492823094233
"178",1.17618734496799
"179",-0.824407676593819
"180",-0.45497640520693
"181",-0.62609311818628
"182",-0.315115955012217
"183",-0.737209360689694
"184",-0.338279282788676
"185",-0.418011099538187
"186",-0.896420991587574
"187",-0.427984870295846
"188",-0.148059045900502
"189",0.0417644922355281
"190",-0.517657228067133
"191",-0.134609808443854
"192",-1.14756433889341
"193",-0.952750377594205
"194",-1.11586151948244
"195",1.9484951892152
"196",-1.12013652820359
"197",0.453915067178557
"198",-1.11360732568774
"199",-0.990384822866707
"200",-0.708315620401397
"201",-0.841536439834081
"202",-0.969839314332097
"203",1.35993217361756
"204",-0.54745436696212
"205",-0.197234041614436
"206",-0.336289316176166
"207",-1.33838589519367
"208",0.546245575927325
"209",0.546175576276936
"210",0.570011680245432
"211",0.435914920908085
"212",-0.405449800492954
"213",-0.952550702925001
"214",1.19426256478144
"215",-1.2786378050247
"216",0.583007520184793
"217",-0.945668983998609
"218",-0.222658708039694
"219",-0.764112324623703
"220",-0.932938784981832
"221",-0.486725481424922
"222",-0.921716182083194
"223",0.0209167462345844
"224",1.1857678617406
"225",0.449229501664694
"226",-0.486927878123256
"227",0.549907319924337
"228",0.610615086534342
"229",-0.416132223716767
"230",-0.644480023338981
"231",-0.510856194450939
"232",0.64431311627953
"233",0.761582159409878
"234",-0.63192600803947
"235",0.687601112126223
"236",-0.713560642114461
"237",-0.533253781923906
"238",2.24652402757
"239",-1.50636439272496
"240",-0.49585313303622
"241",-1.08752369607273
"242",1.12581933375895
"243",-0.201604093705379
"244",-0.343003394418008
"245",1.27836734101685
"246",1.659011381495
"247",0.469906898996415
"248",1.60537689878893
