"","x"
"1",-9.95351306304405
"2",-1.56799087354819
"3",11.8064161148602
"4",3.82887288005128
"5",2.14182727515747
"6",-12.5017601527551
"7",-9.06213377828725
"8",1.89744763871913
"9",1.89744763871913
"10",8.00819963077956
"11",-9.46097823313652
"12",11.7940534270322
"13",-9.95351306304405
"14",8.00819963077956
"15",1.89744763871913
"16",3.82887288005128
"17",11.7940534270322
"18",-1.56799087354819
"19",10.4057659532448
"20",-1.56799087354819
"21",11.7940534270322
"22",10.4057659532448
"23",-11.4537235389512
"24",-9.06213377828725
"25",10.4057659532448
"26",-1.56799087354819
"27",-11.4537235389512
"28",11.7940534270322
"29",-1.56799087354819
"30",11.7940534270322
"31",-11.4537235389512
"32",2.14182727515747
"33",10.7481123515951
"34",10.7481123515951
"35",-9.06213377828725
"36",10.4057659532448
"37",-9.06213377828725
"38",-9.06213377828725
"39",-9.06213377828725
"40",-1.56799087354819
"41",2.14182727515747
"42",2.14182727515747
"43",-1.56799087354819
"44",-9.06213377828725
"45",-3.24121380133704
"46",-11.4537235389512
"47",10.7481123515951
"48",3.82887288005128
"49",-1.56799087354819
"50",11.8064161148602
"51",10.4057659532448
"52",-1.56799087354819
"53",-11.4537235389512
"54",11.7940534270322
"55",1.89744763871913
"56",5.9494555988953
"57",11.7940534270322
"58",-13.1235925781587
"59",11.7940534270322
"60",-9.06213377828725
"61",-1.56799087354819
"62",-1.56799087354819
"63",8.5139903196176
"64",8.00819963077956
"65",-6.56475452669806
"66",-3.24121380133704
"67",11.7940534270322
"68",10.4057659532448
"69",-1.56799087354819
"70",11.7940534270322
"71",1.89744763871913
"72",-1.56799087354819
"73",-12.5017601527551
"74",3.82887288005128
"75",1.89744763871913
"76",10.4057659532448
"77",-13.1235925781587
"78",5.9494555988953
"79",2.14182727515747
"80",10.4057659532448
"81",-9.95351306304405
"82",-11.4537235389512
"83",11.7940534270322
"84",10.7481123515951
"85",-11.4537235389512
"86",1.89744763871913
"87",-1.56799087354819
"88",10.7481123515951
"89",-3.24121380133704
"90",-9.06213377828725
"91",-13.1235925781587
"92",-11.4537235389512
"93",1.89744763871913
"94",1.83551935596354
"95",5.9494555988953
"96",10.4057659532448
"97",11.8064161148602
"98",11.8064161148602
"99",1.83551935596354
"100",-3.24121380133704
"101",-12.5017601527551
"102",1.89744763871913
"103",10.4057659532448
"104",3.82887288005128
"105",10.7481123515951
"106",10.4057659532448
"107",-11.4537235389512
"108",-9.06213377828725
"109",-1.56799087354819
"110",11.7940534270322
"111",11.7940534270322
"112",-9.06213377828725
"113",-1.56799087354819
"114",1.83551935596354
"115",-1.56799087354819
"116",-11.4537235389512
"117",10.4057659532448
"118",1.83551935596354
"119",1.89744763871913
"120",-11.4537235389512
"121",11.7940534270322
"122",-9.06213377828725
"123",-13.1235925781587
"124",-1.56799087354819
"125",-6.56475452669806
"126",-13.1235925781587
"127",1.89744763871913
"128",10.4057659532448
"129",3.82887288005128
"130",-11.4537235389512
"131",10.4057659532448
"132",10.4057659532448
"133",11.8064161148602
"134",10.4057659532448
"135",-1.56799087354819
"136",1.89744763871913
"137",11.7940534270322
"138",3.82887288005128
"139",10.4057659532448
"140",10.4057659532448
"141",-9.06213377828725
"142",-9.06213377828725
"143",-12.5017601527551
"144",11.8064161148602
"145",8.5139903196176
"146",3.82887288005128
"147",11.7940534270322
"148",-1.56799087354819
"149",-11.4537235389512
"150",-11.4537235389512
"151",-1.56799087354819
"152",1.89744763871913
"153",-11.4537235389512
"154",1.89744763871913
"155",10.7481123515951
"156",10.4057659532448
"157",-9.46097823313652
"158",11.7940534270322
"159",8.00819963077956
"160",-9.06213377828725
"161",-9.06213377828725
"162",-13.1235925781587
"163",-1.56799087354819
"164",-3.24121380133704
"165",10.4057659532448
"166",2.14182727515747
"167",-9.06213377828725
"168",-9.46097823313652
"169",-1.56799087354819
"170",-13.1235925781587
"171",1.89744763871913
"172",3.82887288005128
"173",1.89744763871913
"174",11.7940534270322
"175",3.82887288005128
"176",-1.56799087354819
"177",3.82887288005128
"178",2.14182727515747
"179",10.4057659532448
"180",8.5139903196176
"181",-1.56799087354819
"182",8.5139903196176
"183",10.4057659532448
"184",-9.06213377828725
"185",1.83551935596354
"186",-1.56799087354819
"187",-12.5017601527551
"188",-13.1235925781587
"189",11.8064161148602
"190",11.7940534270322
"191",-9.46097823313652
"192",-11.4537235389512
"193",-1.56799087354819
"194",10.4057659532448
"195",8.00819963077956
"196",-9.06213377828725
"197",5.9494555988953
"198",-1.56799087354819
"199",10.4057659532448
"200",-9.06213377828725
"201",-1.56799087354819
"202",10.4057659532448
"203",5.9494555988953
"204",-9.06213377828725
"205",11.8064161148602
"206",-13.1235925781587
"207",-11.4537235389512
"208",-3.24121380133704
"209",1.89744763871913
"210",1.89744763871913
"211",5.9494555988953
"212",-9.06213377828725
"213",11.7940534270322
"214",2.14182727515747
"215",-1.56799087354819
"216",8.00819963077956
"217",-1.56799087354819
"218",11.7940534270322
"219",10.4057659532448
"220",-11.4537235389512
"221",-1.56799087354819
"222",-1.56799087354819
"223",8.5139903196176
"224",2.14182727515747
"225",10.7481123515951
"226",-13.1235925781587
"227",10.7481123515951
"228",1.89744763871913
"229",-12.5017601527551
"230",-11.4537235389512
"231",-9.06213377828725
"232",1.89744763871913
"233",1.89744763871913
"234",-1.56799087354819
"235",5.9494555988953
"236",-11.4537235389512
"237",11.7940534270322
"238",2.14182727515747
"239",10.4057659532448
"240",-12.5017601527551
"241",-11.4537235389512
"242",10.7481123515951
"243",-13.1235925781587
"244",-13.1235925781587
"245",8.00819963077956
"246",5.9494555988953
"247",11.8064161148602
"248",8.00819963077956
