"","x"
"1",-1.03634205021637
"2",-2.73620029112775
"3",-0.0877984773366249
"4",-0.670813164765666
"5",5.94087920409131
"6",-4.15079961105546
"7",-3.89638896893359
"8",-2.68080011760882
"9",6.78017278064116
"10",4.9124331103783
"11",-2.18407233125901
"12",-2.20115726320673
"13",-6.13111534862358
"14",3.75632517875559
"15",2.85721755761137
"16",3.6171297830453
"17",-0.845764271252836
"18",-1.45973257126999
"19",-1.03356342745287
"20",-0.707929857151835
"21",-1.76117723168937
"22",-1.49091619802804
"23",-4.82212388653546
"24",-4.48546517640321
"25",-1.15866534035626
"26",-0.589282468343897
"27",-6.23177580158431
"28",-1.16872244693963
"29",0.317693945894449
"30",-1.09526261109194
"31",-4.97991425633473
"32",2.42022904730781
"33",2.75669379463084
"34",0.314593534645797
"35",-2.46082121966246
"36",-1.03766359814976
"37",-0.822128202357456
"38",-3.77782228852677
"39",-4.821841139146
"40",-1.14301982320745
"41",9.08814997537481
"42",13.7794622086816
"43",-3.75097327320205
"44",-2.06174672377209
"45",0.670218409941436
"46",-7.4774336811627
"47",1.08498344903305
"48",0.304897890489639
"49",-5.37273598744891
"50",-2.52384751371381
"51",-1.25084979089875
"52",-3.59055455175913
"53",-4.84255795934486
"54",2.33634990315242
"55",0.752340321956482
"56",1.79050151822737
"57",2.69826226606374
"58",-5.6172732717812
"59",-0.811510514893258
"60",-4.78950495394761
"61",4.27208768718046
"62",-4.41914884372208
"63",-2.278551888314
"64",5.70657361075399
"65",-3.33606799890357
"66",1.83819934204301
"67",-0.527407865293058
"68",-0.55146652100081
"69",1.0352642701441
"70",2.40741170644067
"71",11.4057674108511
"72",-5.75388140463174
"73",-1.7908181097207
"74",3.25351292853332
"75",11.2938658383293
"76",-4.75801721717608
"77",-2.65509079877285
"78",5.16017944090213
"79",4.38148875522578
"80",-1.79467809838847
"81",-8.36860553336021
"82",-8.23592038468938
"83",-3.12942129805709
"84",1.76694620646133
"85",-5.91166915746441
"86",10.2567758736895
"87",-4.41588150513423
"88",1.84467689030677
"89",1.23206878299532
"90",-4.25059433400657
"91",-5.67733955850663
"92",-6.175878938547
"93",11.5938388717857
"94",-2.49530047587833
"95",5.98551036138873
"96",-6.40314502518582
"97",-0.291318730744227
"98",-0.175403069987383
"99",-1.49570555035519
"100",-0.820473254098388
"101",-3.99944095169989
"102",3.21762760617089
"103",-6.07769334962941
"104",4.05801027180936
"105",4.99128131537477
"106",-4.4958192866209
"107",-3.42848709018303
"108",-4.59225089833067
"109",-0.249606182552627
"110",-3.23365018520517
"111",-2.88455443450381
"112",-5.14823451655401
"113",-3.8165791117984
"114",-2.97472940395385
"115",-6.65423709237975
"116",-6.37757408555332
"117",-2.70983210930868
"118",-1.41471137822069
"119",10.8374661928205
"120",-8.7872397191807
"121",0.117458403512703
"122",8.55727338506047
"123",-5.32760626754144
"124",-6.24610532347817
"125",1.70473004214776
"126",-3.74011996208251
"127",11.9146580480809
"128",-6.22317944193768
"129",3.38754015785016
"130",-7.24256608109806
"131",-3.61148501911386
"132",-3.79610947716718
"133",0.429958017299018
"134",-4.62518268237068
"135",-3.22796849819838
"136",9.89332514037191
"137",-2.14920506197585
"138",0.789845380968942
"139",-4.89124209758785
"140",-2.79592948929881
"141",-4.44376056569406
"142",-3.46907380947474
"143",-2.46983228869736
"144",-0.756736165616081
"145",-2.14806561004768
"146",-5.15338796665503
"147",-0.570947612689433
"148",-2.82815979410072
"149",-7.27758203837395
"150",-2.05939755427969
"151",4.32669675448546
"152",3.40227454641968
"153",-0.745067851596264
"154",0.322620240784879
"155",0.0516151965399797
"156",-0.468187110537446
"157",-3.51097514630363
"158",0.283347479393022
"159",3.34960291964941
"160",-4.58923803760325
"161",-4.71140154830964
"162",-5.44236151082654
"163",-6.72213976877069
"164",3.69554065854299
"165",-6.05112932685302
"166",17.0755872687957
"167",-3.89384414458888
"168",-2.44009179548803
"169",-5.74656797050502
"170",-4.47426848485004
"171",10.6556602766834
"172",2.83613446729842
"173",9.90169156845499
"174",-0.789645459218518
"175",2.17110802350225
"176",-3.51165571548869
"177",3.44765975186885
"178",6.79189047799632
"179",-2.49600650857505
"180",-0.360930714629556
"181",-5.64845220879806
"182",-0.896823852000085
"183",-3.46758120453839
"184",-3.99817086768778
"185",-1.54401119070793
"186",-2.10489493988412
"187",-2.73327924945571
"188",-4.79892272139478
"189",-0.483489149490261
"190",-0.1421532535967
"191",-2.27617958289116
"192",-5.21911658991125
"193",-2.61225833208543
"194",-1.35110284910348
"195",-2.6605141742396
"196",-0.0140728375704454
"197",4.59515648967734
"198",0.095052364287346
"199",-1.43686809064673
"200",-2.47397406250389
"201",-2.01259091754907
"202",-0.331587698510745
"203",-0.43667598737627
"204",-3.16267620920308
"205",0.688708645836466
"206",-4.32997428127939
"207",-4.50395552617719
"208",3.37716621553627
"209",9.70388070028057
"210",9.26678400439029
"211",5.60176926641874
"212",-4.29588587702161
"213",1.38208716952316
"214",6.28769616948887
"215",0.87373262080014
"216",4.78874667595701
"217",-3.76257245437926
"218",-1.64767140384596
"219",-2.80730790420563
"220",-4.65661904609237
"221",-4.98209226385839
"222",-1.74924432873847
"223",-2.30540547276078
"224",6.92306965256826
"225",3.89627264300877
"226",-3.81980263337872
"227",4.04912471922097
"228",9.23550603549895
"229",-2.04551362155661
"230",-6.66196233619508
"231",-3.95496021469244
"232",8.74670659367374
"233",8.1267281808112
"234",-4.67169534293652
"235",3.71381087495079
"236",-6.53800394404007
"237",-1.0250505114266
"238",1.47815054894757
"239",1.52692201805845
"240",-2.82903729171147
"241",-3.80503029817075
"242",-0.779168276657496
"243",-4.54984149710613
"244",-3.91017994067049
"245",0.508935788725081
"246",-2.17360210861324
"247",-2.70337349320891
"248",-1.34648829995987
